Species	Global_Prevalence	Prevalence_URT	Prevalence_IRT	Prevalence_LRT	Prevalence_Nasal_Swab	Prevalence_Buccal_mucosa	Prevalence_Oral_swab	Prevalence_Saliva	Prevalence_Tongue_dorsum	Prevalence_Supraglottal	Prevalence_Sputum	Prevalence_BAL
s__Alistipes_shahii	0.784	0.552147239263804	1.80555555555556	0.170940170940171	0	0.778967867575463	0.40650406504065	0	2.15311004784689	0	0.515463917525773	0.170940170940171
s__GGB2674_SGB3609	8.552	14.4171779141104	2.08333333333333	0.170940170940171	0	12.6582278481013	0.813008130081301	32.6984126984127	3.58851674641148	0	0	0.170940170940171
s__Alistipes_ihumii	0.102	0.0613496932515337	0.138888888888889	0.170940170940171	0	0.0973709834469328	0	0	0.239234449760766	0	0	0.170940170940171
s__Rothia_kristinae	1.261	2.20858895705521	0	0.170940170940171	0	2.82375851996105	0.813008130081301	1.58730158730159	0	0	0	0.170940170940171
s__GGB4783_SGB6619	10.358	9.01840490797546	21.6666666666667	0.170940170940171	0	3.89483933787731	9.75609756097561	26.3492063492063	35.1674641148325	0	0.515463917525773	0.170940170940171
s__Tyzzerella_nexilis	0.068	0.0613496932515337	0	0.170940170940171	3.7037037037037	0	0	0	0	0	0	0.170940170940171
s__Coprococcus_comes	0.17	0.184049079754601	0.138888888888889	0.170940170940171	3.7037037037037	0.0973709834469328	0.40650406504065	0	0.239234449760766	0	0	0.170940170940171
s__Aerococcus_urinaeequi	0.068	0.0613496932515337	0	0.170940170940171	0	0	0	0.317460317460317	0	0	0	0.170940170940171
s__GGB4303_SGB5876	12.129	21.2883435582822	1.11111111111111	0.170940170940171	0	18.5978578383642	0	49.5238095238095	1.19617224880383	0	0	0.170940170940171
s__Vibrio_cholerae	0.239	0.368098159509202	0	0.170940170940171	0	0.389483933787731	0	0.634920634920635	0	0	0	0.170940170940171
s__Eubacterium_ramulus	0.068	0.0613496932515337	0	0.170940170940171	0	0	0.40650406504065	0	0	0	0	0.170940170940171
s__Hungatella_hathewayi	0.068	0.0613496932515337	0	0.170940170940171	3.7037037037037	0	0	0	0	0	0	0.170940170940171
s__Clostridium_SGB6179	0.102	0.122699386503067	0	0.170940170940171	0	0.0973709834469328	0.40650406504065	0	0	0	0	0.170940170940171
s__GGB73508_SGB3593	8.007	12.3926380368098	4.44444444444444	0.170940170940171	0	9.34761441090555	1.21951219512195	32.6984126984127	6.2200956937799	0	0	0.170940170940171
s__Lactococcus_lactis	1.806	2.26993865030675	2.08333333333333	0.170940170940171	0	3.01850048685492	1.21951219512195	0.952380952380952	3.34928229665072	0	0.515463917525773	0.170940170940171
s__Leuconostoc_lactis	0.136	0.184049079754601	0	0.170940170940171	0	0.292112950340798	0	0	0	0	0	0.170940170940171
s__Mycoplasma_orale	6.848	4.47852760736196	17.6388888888889	0.170940170940171	0	1.94741966893866	2.84552845528455	14.6031746031746	27.511961722488	8.47457627118644	1.03092783505155	0.170940170940171
s__Treponema_parvum	2.487	4.3558282208589	0.138888888888889	0.170940170940171	0	3.31061343719572	0	11.7460317460317	0	0	0	0.170940170940171
s__Prevotella_micans	15.809	27.4846625766871	2.08333333333333	0.170940170940171	0	24.0506329113924	2.03252032520325	62.2222222222222	1.43540669856459	1.69491525423729	1.54639175257732	0.170940170940171
s__GGB70967_SGB95921	1.533	2.39263803680982	0.694444444444444	0.170940170940171	0	1.55793573515093	0.40650406504065	6.98412698412698	0.956937799043062	0	0	0.170940170940171
s__GGB1843_SGB2516	46.746	64.6625766871166	44.0277777777778	0.170940170940171	0	71.6650438169426	26.4227642276423	80.3174603174603	69.377990430622	3.38983050847458	7.7319587628866	0.170940170940171
s__Prevotella_enoeca	6.099	9.57055214723926	3.05555555555556	0.170940170940171	0	6.8159688412853	1.21951219512195	26.3492063492063	3.11004784688995	6.77966101694915	1.03092783505155	0.170940170940171
s__GGB12783_SGB19821	4.634	6.44171779141104	4.16666666666667	0.170940170940171	0	6.13437195715677	0.40650406504065	13.015873015873	6.45933014354067	0	1.03092783505155	0.170940170940171
s__GGB4400_SGB6074	21.874	33.8650306748466	12.3611111111111	0.170940170940171	0	33.8851022395326	1.21951219512195	63.8095238095238	20.0956937799043	0	1.54639175257732	0.170940170940171
s__Treponema_putidum	0.681	1.16564417177914	0	0.170940170940171	0	0.68159688412853	0.40650406504065	3.49206349206349	0	0	0	0.170940170940171
s__Lactococcus_cremoris	1.329	1.65644171779141	1.52777777777778	0.170940170940171	0	2.04479065238559	0.40650406504065	1.58730158730159	2.63157894736842	0	0	0.170940170940171
s__Staphylococcus_caprae	0.068	0.0613496932515337	0	0.170940170940171	3.7037037037037	0	0	0	0	0	0	0.170940170940171
s__GGB6688_SGB9473	12.47	10.4294478527607	27.0833333333333	0.170940170940171	0	8.86075949367089	6.50406504065041	20	45.2153110047847	0	0	0.170940170940171
s__Coprococcus_eutactus	0.273	0.245398773006135	0.416666666666667	0.170940170940171	0	0.194741966893866	0.813008130081301	0	0.717703349282297	0	0	0.170940170940171
s__GGB6675_SGB9425	17.376	29.079754601227	4.86111111111111	0.170940170940171	0	25.3164556962025	7.72357723577236	61.9047619047619	6.9377990430622	0	2.06185567010309	0.170940170940171
s__Kocuria_carniphila	0.102	0.122699386503067	0	0.170940170940171	0	0.0973709834469328	0	0.317460317460317	0	0	0	0.170940170940171
s__Staphylococcus_cohnii	0.102	0.122699386503067	0	0.170940170940171	0	0	0.813008130081301	0	0	0	0	0.170940170940171
s__Kingella_kingae	6.882	10.6748466257669	3.75	0.170940170940171	0	7.20545277507303	7.72357723577236	25.7142857142857	6.2200956937799	0	0.515463917525773	0.170940170940171
s__Treponema_SGB96725	6.576	5.4601226993865	14.3055555555556	0.170940170940171	0	1.65530671859786	13.4146341463415	12.3809523809524	22.7272727272727	0	1.03092783505155	0.170940170940171
s__Bacteroides_faecis	0.136	0	0.416666666666667	0.170940170940171	0	0	0	0	0.717703349282297	0	0	0.170940170940171
s__Treponema_SGB69443	6.269	10.6134969325153	1.38888888888889	0.170940170940171	0	8.47127555988316	0.813008130081301	26.6666666666667	1.43540669856459	1.69491525423729	0	0.170940170940171
s__Staphylococcus_xylosus	0.068	0.0613496932515337	0	0.170940170940171	0	0.0973709834469328	0	0	0	0	0	0.170940170940171
s__Alloiococcus_otitis	0.204	0.306748466257669	0	0.170940170940171	0	0.389483933787731	0	0.317460317460317	0	0	0	0.170940170940171
s__Treponema_SGB69452	2.862	4.17177914110429	2.08333333333333	0.170940170940171	0	3.60272638753651	0.813008130081301	9.20634920634921	2.39234449760766	0	0	0.170940170940171
s__Bacteroides_caccae	0.784	0.674846625766871	1.52777777777778	0.170940170940171	3.7037037037037	0.973709834469328	0	0	1.91387559808612	0	0	0.170940170940171
s__Oribacterium_SGB96555	13.015	11.1656441717791	27.6388888888889	0.170940170940171	0	5.45277507302824	9.75609756097561	32.3809523809524	45.6937799043062	0	0.515463917525773	0.170940170940171
s__Staphylococcus_pasteuri	0.239	0.306748466257669	0.138888888888889	0.170940170940171	0	0.0973709834469328	0.813008130081301	0.634920634920635	0.239234449760766	0	0	0.170940170940171
s__Atopobium_deltae	0.102	0	0.277777777777778	0.170940170940171	0	0	0	0	0	0	1.03092783505155	0.170940170940171
s__Gleimia_europaea	0.102	0	0.277777777777778	0.170940170940171	0	0	0	0	0	3.38983050847458	0	0.170940170940171
s__Clostridium_sp_AM22_11AC	0.102	0.122699386503067	0	0.170940170940171	3.7037037037037	0	0.40650406504065	0	0	0	0	0.170940170940171
s__Veillonella_sp_3627	22.692	33.0061349693252	17.6388888888889	0.170940170940171	0	39.6299902629017	12.6016260162602	31.7460317460317	26.555023923445	0	3.60824742268041	0.170940170940171
s__Treponema_sp_OMZ_838	2.215	3.74233128834356	0.416666666666667	0.170940170940171	0	4.18695228821811	0.40650406504065	5.3968253968254	0.478468899521531	0	0.515463917525773	0.170940170940171
s__Streptococcus_equinus	0.92	1.59509202453988	0	0.170940170940171	0	2.33690360272639	0	0.634920634920635	0	0	0	0.170940170940171
s__Veillonella_SGB6928	14.276	25.2760736196319	0.833333333333333	0.170940170940171	0	26.5822784810127	20.7317073170732	27.9365079365079	0.956937799043062	0	0.515463917525773	0.170940170940171
s__Enterocloster_bolteae	0.068	0.0613496932515337	0	0.170940170940171	3.7037037037037	0	0	0	0	0	0	0.170940170940171
s__Selenomonas_noxia	25.997	43.8036809815951	6.66666666666667	0.170940170940171	0	42.7458617332035	4.8780487804878	83.4920634920635	9.56937799043062	1.69491525423729	3.60824742268041	0.170940170940171
s__Eubacterium_sp_AF34_35BH	0.102	0.0613496932515337	0.138888888888889	0.170940170940171	0	0.0973709834469328	0	0	0.239234449760766	0	0	0.170940170940171
s__Sneathia_vaginalis	0.102	0	0.277777777777778	0.170940170940171	0	0	0	0	0.478468899521531	0	0	0.170940170940171
s__GGB1832_SGB2476	16.354	23.4355828220859	13.4722222222222	0.170940170940171	0	18.5978578383642	19.1056910569106	45.7142857142857	21.5311004784689	0	0.515463917525773	0.170940170940171
s__Neisseria_SGB9428	9.506	16.6871165644172	0.833333333333333	0.170940170940171	0	14.3135345666991	1.21951219512195	38.7301587301587	1.19617224880383	0	0	0.170940170940171
s__Eikenella_halliae	23.203	40.0613496932515	3.75	0.170940170940171	0	41.2852969814995	7.31707317073171	66.984126984127	5.26315789473684	1.69491525423729	2.06185567010309	0.170940170940171
s__Streptococcus_pyogenes	0.136	0.184049079754601	0	0.170940170940171	3.7037037037037	0.0973709834469328	0.40650406504065	0	0	0	0	0.170940170940171
s__Nosocomiicoccus_ampullae	0.068	0.0613496932515337	0	0.170940170940171	0	0.0973709834469328	0	0	0	0	0	0.170940170940171
s__Streptococcus_sinensis	3.816	6.56441717791411	0.555555555555556	0.170940170940171	0	7.01071080817916	0	11.1111111111111	0.239234449760766	0	0.515463917525773	0.170940170940171
s__Peptoniphilus_coxii	0.136	0.0613496932515337	0.277777777777778	0.170940170940171	0	0.0973709834469328	0	0	0	3.38983050847458	0	0.170940170940171
s__Gemmiger_SGB15295	0.17	0.122699386503067	0.277777777777778	0.170940170940171	0	0.194741966893866	0	0	0	0	0	0.170940170940171
s__Micrococcus_terreus	0.92	1.59509202453988	0	0.170940170940171	0	1.94741966893866	0.40650406504065	1.58730158730159	0	0	0	0.170940170940171
s__Selenomonas_SGB5891	18.433	32.3312883435583	1.80555555555556	0.170940170940171	0	31.5481986368062	4.0650406504065	61.2698412698413	1.91387559808612	0	1.54639175257732	0.170940170940171
s__Kingella_bonacorsii	33.629	50.4907975460123	22.6388888888889	0.170940170940171	0	59.1041869522882	6.50406504065041	63.4920634920635	36.8421052631579	1.69491525423729	3.60824742268041	0.170940170940171
s__Ureaplasma_urealyticum	0.068	0	0.138888888888889	0.170940170940171	0	0	0	0	0	1.69491525423729	0	0.170940170940171
s__GGB70946_SGB95408	7.734	4.3558282208589	21.5277777777778	0.170940170940171	0	1.46056475170399	6.50406504065041	12.6984126984127	35.1674641148325	0	1.54639175257732	0.170940170940171
s__Dolosigranulum_pigrum	3.407	5.95092024539877	0.277777777777778	0.170940170940171	62.962962962963	4.67380720545277	6.50406504065041	2.22222222222222	0	0	0	0.170940170940171
s__Selenomonas_timonae	9.438	16.7484662576687	0.416666666666667	0.170940170940171	0	16.3583252190847	1.21951219512195	32.3809523809524	0.239234449760766	1.69491525423729	0	0.170940170940171
s__GGB6813_SGB9727	18.399	32.4539877300613	1.38888888888889	0.170940170940171	0	30.47711781889	6.09756097560976	63.8095238095238	2.15311004784689	0	0	0.170940170940171
s__Treponema_pectinovorum	3.305	5.70552147239264	0.416666666666667	0.170940170940171	0	6.03700097370983	0	9.84126984126984	0	0	0	0.170940170940171
s__Lachnospira_pectinoschiza	0.579	0.797546012269939	0.416666666666667	0.170940170940171	0	0.0973709834469328	4.8780487804878	0	0.717703349282297	0	0	0.170940170940171
s__Selenomonas_infelix	13.697	23.8036809815951	1.80555555555556	0.170940170940171	0	21.811100292113	1.6260162601626	50.7936507936508	1.19617224880383	8.47457627118644	0.515463917525773	0.170940170940171
s__GGB6813_SGB99807	10.29	18.4662576687117	0	0.170940170940171	0	16.7478091528724	1.6260162601626	39.6825396825397	0	0	0	0.170940170940171
s__Flavonifractor_plautii	0.102	0.0613496932515337	0.138888888888889	0.170940170940171	3.7037037037037	0	0	0	0.239234449760766	0	0	0.170940170940171
s__Dysosmobacter_welbionis	0.204	0.245398773006135	0.138888888888889	0.170940170940171	3.7037037037037	0	0.40650406504065	0.634920634920635	0.239234449760766	0	0	0.170940170940171
s__Romboutsia_timonensis	0.102	0.122699386503067	0	0.170940170940171	3.7037037037037	0	0.40650406504065	0	0	0	0	0.170940170940171
s__Enterocloster_aldenensis	0.068	0.0613496932515337	0	0.170940170940171	3.7037037037037	0	0	0	0	0	0	0.170940170940171
s__Colibacter_massiliensis	0.511	0.368098159509202	1.11111111111111	0.170940170940171	0	0.486854917234664	0	0.317460317460317	0.239234449760766	8.47457627118644	1.03092783505155	0.170940170940171
s__Faecalicatena_fissicatena	0.239	0.245398773006135	0.277777777777778	0.170940170940171	3.7037037037037	0.194741966893866	0.40650406504065	0	0.239234449760766	0	0.515463917525773	0.170940170940171
s__Coprobacter_fastidiosus	0.17	0.0613496932515337	0.416666666666667	0.170940170940171	0	0.0973709834469328	0	0	0	0	0	0.170940170940171
s__Lactobacillus_acidophilus	0.204	0.245398773006135	0.138888888888889	0.170940170940171	0	0.194741966893866	0	0.634920634920635	0	1.69491525423729	0	0.170940170940171
s__Kingella_denitrificans	31.141	50.6134969325153	12.2222222222222	0.170940170940171	0	46.2512171372931	44.7154471544715	76.1904761904762	17.2248803827751	0	6.18556701030928	0.170940170940171
s__Ruminococcus_lactaris	0.17	0.122699386503067	0.277777777777778	0.170940170940171	3.7037037037037	0.0973709834469328	0	0	0.239234449760766	0	0.515463917525773	0.170940170940171
s__Terracoccus_luteus	0.102	0.122699386503067	0	0.170940170940171	0	0.194741966893866	0	0	0	0	0	0.170940170940171
s__GGB3363_SGB4448	0.068	0.0613496932515337	0	0.170940170940171	3.7037037037037	0	0	0	0	0	0	0.170940170940171
s__Comamonas_aquatica	0.545	0.920245398773006	0	0.170940170940171	0	1.36319376825706	0	0.317460317460317	0	0	0	0.170940170940171
s__Arachnia_rubra	14.378	23.3128834355828	5.69444444444444	0.170940170940171	0	19.2794547224927	3.65853658536585	54.9206349206349	7.89473684210526	3.38983050847458	2.57731958762887	0.170940170940171
s__Anaerococcus_hydrogenalis	0.136	0.0613496932515337	0.277777777777778	0.170940170940171	0	0.0973709834469328	0	0	0	3.38983050847458	0	0.170940170940171
s__Actinomyces_haliotis	0.409	0.674846625766871	0	0.170940170940171	0	0.68159688412853	0.40650406504065	0.952380952380952	0	0	0	0.170940170940171
s__Actinomyces_SGB17145	11.789	14.8466257668712	14.3055555555556	0.170940170940171	0	14.9951314508277	20.3252032520325	12.0634920634921	23.9234449760766	0	0.515463917525773	0.170940170940171
s__Treponema_sp_Marseille_Q3903	2.862	4.9079754601227	0.416666666666667	0.170940170940171	0	4.77117818889971	0	9.84126984126984	0.717703349282297	0	0	0.170940170940171
s__Acinetobacter_junii	3.032	5.33742331288344	0.138888888888889	0.170940170940171	0	7.40019474196689	0.40650406504065	3.17460317460317	0.239234449760766	0	0	0.170940170940171
s__Lautropia_dentalis	18.569	29.6319018404908	8.47222222222222	0.170940170940171	0	25.8033106134372	5.69105691056911	64.7619047619048	13.3971291866029	1.69491525423729	0.515463917525773	0.170940170940171
s__Faecalibacterium_SGB15346	0.409	0.245398773006135	0.972222222222222	0.170940170940171	3.7037037037037	0.0973709834469328	0.813008130081301	0	1.19617224880383	0	0	0.170940170940171
s__Fenollaria_timonensis	0.102	0.122699386503067	0	0.170940170940171	0	0.194741966893866	0	0	0	0	0	0.170940170940171
s__Leptotrichia_hofstadii	24.123	34.3558282208589	20.4166666666667	0.170940170940171	0	32.0350535540409	14.6341463414634	61.9047619047619	33.2535885167464	0	0.515463917525773	0.170940170940171
s__Parvimonas_sp_oral_taxon_393	1.874	3.31288343558282	0	0.170940170940171	0	3.31061343719572	0.40650406504065	6.03174603174603	0	0	0	0.170940170940171
s__Treponema_sp_Marseille_Q4130	6.644	10.920245398773	2.22222222222222	0.170940170940171	0	10.5160662122687	0.813008130081301	21.5873015873016	2.15311004784689	1.69491525423729	0	0.170940170940171
s__Paracoccus_aerius	0.443	0.736196319018405	0	0.170940170940171	0	0.778967867575463	0	1.26984126984127	0	0	0	0.170940170940171
s__Clostridium_sp_1001270H_150608_G6	0.613	0.368098159509202	1.52777777777778	0.170940170940171	3.7037037037037	0.194741966893866	1.21951219512195	0	1.67464114832536	0	0.515463917525773	0.170940170940171
s__Acidovorax_temperans	0.375	0.552147239263804	0.138888888888889	0.170940170940171	0	0.68159688412853	0	0.634920634920635	0	0	0.515463917525773	0.170940170940171
s__Brevibacterium_casei	0.273	0.429447852760736	0	0.170940170940171	0	0.389483933787731	0.813008130081301	0.317460317460317	0	0	0	0.170940170940171
s__Arachnia_SGB15899	19.455	33.1901840490798	4.02777777777778	0.170940170940171	0	31.6455696202532	10.5691056910569	60.3174603174603	6.45933014354067	0	0.515463917525773	0.170940170940171
s__Acinetobacter_pittii	0.17	0.245398773006135	0	0.170940170940171	3.7037037037037	0.0973709834469328	0.40650406504065	0.317460317460317	0	0	0	0.170940170940171
s__Peptidiphaga_SGB15895	13.799	24.1717791411043	1.38888888888889	0.170940170940171	0	24.3427458617332	1.21951219512195	44.7619047619048	2.15311004784689	1.69491525423729	0	0.170940170940171
s__Atopobium_sp_oral_taxon_810	0.204	0.245398773006135	0.138888888888889	0.170940170940171	0	0.194741966893866	0	0.634920634920635	0	1.69491525423729	0	0.170940170940171
s__Clostridioides_difficile	0.068	0.0613496932515337	0	0.170940170940171	3.7037037037037	0	0	0	0	0	0	0.170940170940171
s__Roseomonas_mucosa	0.102	0.122699386503067	0	0.170940170940171	0	0.0973709834469328	0.40650406504065	0	0	0	0	0.170940170940171
s__Fusobacterium_hwasookii	16.525	22.6993865030675	15.8333333333333	0.170940170940171	0	24.1480038948393	6.50406504065041	33.6507936507937	25.1196172248804	0	1.03092783505155	0.170940170940171
s__Lawsonella_clevelandensis	0.068	0.0613496932515337	0	0.170940170940171	0	0	0.40650406504065	0	0	0	0	0.170940170940171
s__Leptotrichia_massiliensis	22.521	31.840490797546	19.5833333333333	0.170940170940171	0	30.0876338851022	10.9756097560976	58.0952380952381	32.0574162679426	0	1.54639175257732	0.170940170940171
s__Anaerococcus_mediterraneensis	0.068	0	0.138888888888889	0.170940170940171	0	0	0	0	0	1.69491525423729	0	0.170940170940171
s__Pseudomonas_putida	0.204	0.245398773006135	0.138888888888889	0.170940170940171	0	0.292112950340798	0	0.317460317460317	0	0	0	0.170940170940171
s__Ottowia_sp_Marseille_P4747	21.942	36.8098159509202	5.97222222222222	0.170940170940171	0	34.3719571567673	5.69105691056911	73.968253968254	9.09090909090909	0	1.03092783505155	0.170940170940171
s__Brevibacterium_luteolum	0.102	0.122699386503067	0	0.170940170940171	0	0.194741966893866	0	0	0	0	0	0.170940170940171
s__Limosilactobacillus_mucosae	0.613	0.920245398773006	0.277777777777778	0.170940170940171	0	0.68159688412853	0.40650406504065	2.22222222222222	0	3.38983050847458	0	0.170940170940171
s__Selenomonas_sp_oral_taxon_892	6.474	10.5521472392638	2.36111111111111	0.170940170940171	0	11.4897760467381	0.40650406504065	16.8253968253968	2.87081339712919	1.69491525423729	1.54639175257732	0.170940170940171
s__Fusobacterium_necrophorum	0.784	0.306748466257669	2.36111111111111	0.170940170940171	0	0.389483933787731	0	0.317460317460317	2.87081339712919	0	2.06185567010309	0.170940170940171
s__Paracoccus_chinensis	0.341	0.552147239263804	0	0.170940170940171	0	0.778967867575463	0	0.317460317460317	0	0	0	0.170940170940171
s__Cryptobacterium_curtum	4.668	7.36196319018405	2.22222222222222	0.170940170940171	0	7.40019474196689	1.21951219512195	13.015873015873	1.91387559808612	11.864406779661	0.515463917525773	0.170940170940171
s__Collinsella_sp_AK_207A	0.068	0.0613496932515337	0	0.170940170940171	0	0.0973709834469328	0	0	0	0	0	0.170940170940171
s__Fusobacterium_massiliense	9.608	15.0920245398773	4.86111111111111	0.170940170940171	0	18.5978578383642	2.4390243902439	15.5555555555556	7.41626794258373	0	0.515463917525773	0.170940170940171
s__Lachnoanaerobaculum_umeaense	5.077	4.78527607361963	9.72222222222222	0.170940170940171	0	2.92112950340798	4.8780487804878	11.4285714285714	15.7894736842105	0	0.515463917525773	0.170940170940171
s__Haemophilus_pittmaniae	6.065	3.92638036809816	15.6944444444444	0.170940170940171	0	4.77117818889971	0	4.76190476190476	24.6411483253589	0	0	0.170940170940171
s__Fusicatenibacter_saccharivorans	0.443	0.552147239263804	0.416666666666667	0.170940170940171	3.7037037037037	0.194741966893866	1.6260162601626	0.634920634920635	0.717703349282297	0	0	0.170940170940171
s__Eubacterium_rectale	1.874	2.02453987730061	2.91666666666667	0.170940170940171	3.7037037037037	1.07108081791626	8.13008130081301	0.317460317460317	4.06698564593301	0	0.515463917525773	0.170940170940171
s__GGB12440_SGB19288	2.317	3.49693251533742	1.38888888888889	0.170940170940171	0	4.47906523855891	0	3.49206349206349	1.91387559808612	0	0	0.170940170940171
s__Paracoccus_salipaludis	0.136	0.184049079754601	0	0.170940170940171	0	0.292112950340798	0	0	0	0	0	0.170940170940171
s__Liquorilactobacillus_nagelii	0.068	0	0.138888888888889	0.170940170940171	0	0	0	0	0	1.69491525423729	0	0.170940170940171
s__Lachnoanaerobaculum_saburreum	24.906	37.1779141104294	17.2222222222222	0.170940170940171	0	39.3378773125609	5.69105691056911	59.6825396825397	27.9904306220096	3.38983050847458	0.515463917525773	0.170940170940171
s__Rheinheimera_tangshanensis	0.136	0.184049079754601	0	0.170940170940171	0	0.194741966893866	0	0.317460317460317	0	0	0	0.170940170940171
s__Ruthenibacterium_lactatiformans	0.136	0.122699386503067	0.138888888888889	0.170940170940171	3.7037037037037	0.0973709834469328	0	0	0.239234449760766	0	0	0.170940170940171
s__Citrobacter_koseri	0.068	0	0.138888888888889	0.170940170940171	0	0	0	0	0	0	0.515463917525773	0.170940170940171
s__Pauljensenia_hongkongensis	19.761	33.3128834355828	5	0.170940170940171	0	31.7429406037001	6.50406504065041	63.8095238095238	7.89473684210526	0	1.03092783505155	0.170940170940171
s__Klebsiella_variicola	0.136	0.184049079754601	0	0.170940170940171	3.7037037037037	0.194741966893866	0	0	0	0	0	0.170940170940171
s__Capnocytophaga_ochracea	34.174	49.6319018404908	26.8055555555556	0.170940170940171	0	50.8276533592989	6.91056910569106	85.7142857142857	42.3444976076555	3.38983050847458	2.57731958762887	0.170940170940171
s__Achromobacter_sp_AONIH1	0.102	0.122699386503067	0	0.170940170940171	0	0.194741966893866	0	0	0	0	0	0.170940170940171
s__Limosilactobacillus_portuensis	0.988	1.16564417177914	1.25	0.170940170940171	0	1.36319376825706	0.40650406504065	1.26984126984127	0.717703349282297	3.38983050847458	2.06185567010309	0.170940170940171
s__Pseudomonas_oleovorans	0.579	0.920245398773006	0.138888888888889	0.170940170940171	0	1.26582278481013	0	0.634920634920635	0.239234449760766	0	0	0.170940170940171
s__Ralstonia_mannitolilytica	0.068	0.0613496932515337	0	0.170940170940171	0	0	0	0.317460317460317	0	0	0	0.170940170940171
s__Akkermansia_muciniphila	0.409	0.552147239263804	0.277777777777778	0.170940170940171	25.9259259259259	0.194741966893866	0	0	0.239234449760766	0	0	0.170940170940171
s__Corynebacterium_bovis	0.17	0.184049079754601	0.138888888888889	0.170940170940171	0	0.194741966893866	0	0.317460317460317	0	1.69491525423729	0	0.170940170940171
s__Leptotrichia_sp_oral_taxon_498	19.353	32.8834355828221	4.30555555555556	0.170940170940171	0	29.6981499513145	25.609756097561	53.3333333333333	6.69856459330144	1.69491525423729	1.03092783505155	0.170940170940171
s__Microbacterium_liquefaciens	0.068	0.0613496932515337	0	0.170940170940171	0	0.0973709834469328	0	0	0	0	0	0.170940170940171
s__Leptotrichia_sp_oral_taxon_212	34.276	45.8895705521472	35.6944444444444	0.170940170940171	0	47.7117818889971	15.8536585365854	69.5238095238095	56.9377990430622	0	4.63917525773196	0.170940170940171
s__Coprobacillus_cateniformis	0.068	0.0613496932515337	0	0.170940170940171	3.7037037037037	0	0	0	0	0	0	0.170940170940171
s__Sphingobium_yanoikuyae	0.136	0.184049079754601	0	0.170940170940171	0	0.292112950340798	0	0	0	0	0	0.170940170940171
s__Actinomyces_sp_Marseille_P3109	7.7	10.4907975460123	7.5	0.170940170940171	0	7.78967867575463	1.6260162601626	27.6190476190476	10.7655502392345	0	3.60824742268041	0.170940170940171
s__Porphyromonas_sp_oral_taxon_275	20.852	35.2760736196319	5	0.170940170940171	0	32.3271665043817	21.9512195121951	60	7.41626794258373	0	1.03092783505155	0.170940170940171
s__Helicobacter_pylori	0.204	0.184049079754601	0.277777777777778	0.170940170940171	0	0.292112950340798	0	0	0.478468899521531	0	0	0.170940170940171
s__Brevibacterium_ravenspurgense	0.136	0.122699386503067	0.138888888888889	0.170940170940171	0	0.194741966893866	0	0	0	1.69491525423729	0	0.170940170940171
s__Corynebacterium_freneyi	0.068	0.0613496932515337	0	0.170940170940171	0	0.0973709834469328	0	0	0	0	0	0.170940170940171
s__Capnocytophaga_haemolytica	5.315	8.95705521472393	1.25	0.170940170940171	0	8.17916260954236	0.813008130081301	19.047619047619	1.43540669856459	1.69491525423729	1.03092783505155	0.170940170940171
s__Enterobacter_ludwigii	0.068	0.0613496932515337	0	0.170940170940171	0	0.0973709834469328	0	0	0	0	0	0.170940170940171
s__Corynebacterium_otitidis	0.341	0.552147239263804	0	0.170940170940171	0	0.68159688412853	0	0.634920634920635	0	0	0	0.170940170940171
s__Corynebacterium_SGB86804	0.818	1.34969325153374	0.138888888888889	0.170940170940171	0	1.85004868549172	0	0.952380952380952	0	1.69491525423729	0	0.170940170940171
s__Ruminococcus_sp_BSD2780120874_150323_B10	0.204	0.245398773006135	0.138888888888889	0.170940170940171	0	0.194741966893866	0.813008130081301	0	0.239234449760766	0	0	0.170940170940171
s__Sphingomonas_sp_CCH5_D11	0.068	0.0613496932515337	0	0.170940170940171	0	0.0973709834469328	0	0	0	0	0	0.170940170940171
s__Sphingomonas_paucimobilis	0.102	0.0613496932515337	0.138888888888889	0.170940170940171	0	0	0.40650406504065	0	0	0	0	0.170940170940171
s__Fructilactobacillus_sanfranciscensis	0.068	0.0613496932515337	0	0.170940170940171	0	0.0973709834469328	0	0	0	0	0	0.170940170940171
s__Chryseobacterium_taklimakanense	0.068	0.0613496932515337	0	0.170940170940171	0	0.0973709834469328	0	0	0	0	0	0.170940170940171
s__Capnocytophaga_genosp_AHN8471	25.963	39.9386503067485	15.2777777777778	0.170940170940171	0	39.3378773125609	10.5691056910569	70.1587301587302	21.7703349282297	3.38983050847458	6.70103092783505	0.170940170940171
s__Corynebacterium_urealyticum	0.409	0.49079754601227	0.416666666666667	0.170940170940171	0	0.68159688412853	0	0.317460317460317	0	5.08474576271186	0	0.170940170940171
s__Lachnoanaerobaculum_sp_Marseille_Q4761	18.91	27.1779141104294	15.4166666666667	0.170940170940171	0	24.8296007789679	5.28455284552845	55.5555555555556	25.5980861244019	0	0	0.170940170940171
s__Intestinimonas_butyriciproducens	0.068	0	0.138888888888889	0.170940170940171	0	0	0	0	0.239234449760766	0	0	0.170940170940171
s__Haemophilus_paraphrohaemolyticus	19.727	30	12.3611111111111	0.170940170940171	0	29.1139240506329	19.9186991869919	44.7619047619048	20.3349282296651	0	0	0.170940170940171
s__Capnocytophaga_sp_oral_taxon_863	18.876	31.2883435582822	5.97222222222222	0.170940170940171	0	29.6981499513145	10.1626016260163	57.1428571428571	10.2870813397129	0	0	0.170940170940171
